@RELATION GBoostSneezer
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {Sneezing,NotSneezing}

@DATA
0.017836,0.005684,3.113900,0.035694,0.040440,0.217914,0.004254,0.025336,-45.318437,0.230081,-0.100717,-0.023826,-0.153413,0.161371,-0.019738,-0.000584,0.036757,-0.032289,-0.001212,0.020348,-0.003926,0.002241,0.001621,0.009627,0.001479,0.128767,0.002798,0.012346,0.000856,0.000951,0.002843,0.003051,0.001529,0.039000,0.010796,0.010929,0.167185,0.022432,0.019844,0.094622,0.013691,0.013961,1.920617,0.396806,0.205536,0.126190,0.112340,0.101063,0.080417,0.066055,0.083625,0.065444,0.106747,0.051657,0.042264,0.002177,0.001158,0.012701,0.001863,0.014641,0.003165,0.018637,0.001054,0.001429,0.003370,0.003705,0.001717,0.003436,Sneezing
0.025926,0.004525,2.763852,0.063593,0.072247,0.284528,0.006022,0.036797,-45.184791,0.171336,-0.028986,-0.029131,-0.109193,-0.021441,0.089885,0.010988,0.017142,0.001536,0.017490,0.027354,-0.006331,0.001194,0.001227,0.013358,0.002082,0.123715,0.000905,0.019433,0.003131,0.001027,0.001918,0.003634,0.001487,0.040452,0.019329,0.008952,0.163747,0.024572,0.022060,0.178401,0.010202,0.030191,2.254743,0.294898,0.313993,0.196705,0.186568,0.118500,0.122706,0.117986,0.114871,0.087632,0.096876,0.074647,0.062382,0.001872,0.001802,0.015472,0.003448,0.019270,0.000941,0.026973,0.007464,0.001682,0.003953,0.004879,0.002207,0.004821,Sneezing
0.018321,0.007470,3.160191,0.063825,0.097928,0.195686,0.017539,0.023612,-42.192813,0.625808,0.175408,0.100021,0.033297,0.124727,0.089997,-0.038114,0.047528,0.045037,0.005053,0.049638,0.009810,0.000740,0.000320,0.010351,0.000565,0.134729,0.000986,0.022869,0.000721,0.001113,0.001379,0.003568,0.000627,0.041762,0.020729,0.011186,0.163863,0.031287,0.031236,0.222015,0.038008,0.031380,2.317707,0.469297,0.259089,0.172453,0.169682,0.115389,0.145283,0.135728,0.121589,0.103131,0.115380,0.108326,0.106415,0.000867,0.000443,0.014864,0.000886,0.022729,0.002539,0.027700,0.001420,0.002102,0.001637,0.005332,0.000756,0.006903,Sneezing
0.113177,0.002307,2.897651,0.204925,0.200893,1.061399,0.006186,0.169166,-33.965381,0.763395,-0.281582,0.055151,0.342442,0.021866,-0.216109,-0.078440,0.239741,-0.031942,-0.047384,0.089695,-0.006930,0.006712,0.003245,0.024037,0.003419,0.021557,0.004075,0.085325,0.003953,0.005783,0.008995,0.007657,0.004498,0.027712,0.070163,0.006161,0.415074,0.055186,0.037630,0.724833,0.006418,0.144381,4.374831,1.172842,0.561778,0.436566,0.380219,0.245612,0.361803,0.385243,0.250838,0.234910,0.226901,0.212488,0.166219,0.007871,0.003022,0.030769,0.003324,0.031350,0.005403,0.100465,0.007055,0.009512,0.014544,0.006591,0.005784,0.027446,Sneezing
0.093588,0.004260,2.870221,0.204447,0.205574,0.836663,0.010188,0.143299,-31.088919,0.837917,0.118667,-0.207412,-0.156669,0.058349,-0.123722,0.150264,0.025508,0.108960,0.071591,-0.004528,0.089773,0.004448,0.002421,0.022488,0.004953,0.004188,0.003090,0.122029,0.001070,0.002466,0.003086,0.010416,0.004743,0.035899,0.056225,0.008284,0.350986,0.056983,0.027062,0.573583,0.011233,0.117212,2.999992,0.758705,0.500528,0.492302,0.358694,0.355696,0.227178,0.339843,0.262699,0.226112,0.194010,0.168684,0.136625,0.006660,0.003521,0.027296,0.007638,0.004832,0.003602,0.082352,0.001050,0.003131,0.004061,0.014726,0.007060,0.021808,Sneezing
0.165685,0.019986,3.095561,0.304525,0.267416,1.290601,0.002311,0.308256,-34.564325,1.226739,0.054811,0.188214,-0.048929,0.291496,0.097863,-0.023397,0.027801,0.043130,-0.037453,0.062935,-0.077836,0.010288,0.002701,0.013677,0.006408,0.021807,0.005753,0.114978,0.004411,0.006223,0.009590,0.012820,0.003380,0.032883,0.042134,0.022790,0.256001,0.049249,0.031523,0.430149,0.001330,0.104442,2.728536,0.620500,0.456560,0.295556,0.312000,0.281660,0.239134,0.199156,0.169222,0.192234,0.208107,0.177069,0.161101,0.011451,0.002457,0.008969,0.003777,0.017004,0.006283,0.052183,0.006225,0.012549,0.008355,0.010432,0.002828,0.013412,Sneezing
0.059562,0.006239,2.995758,0.213428,0.279210,0.219860,0.009482,0.068671,-33.702887,2.453002,0.080136,0.594810,-0.159562,0.117855,0.167421,0.156183,-0.083997,-0.079836,-0.154521,0.046641,0.069002,0.005552,0.002096,0.051960,0.006338,0.067695,0.004570,0.049493,0.001607,0.003958,0.011950,0.019672,0.001954,0.030565,0.045985,0.014602,0.301377,0.095795,0.059927,0.216865,0.007869,0.135816,3.987245,0.528193,0.447801,0.337697,0.350275,0.232899,0.231098,0.199375,0.185556,0.213931,0.234347,0.195317,0.151181,0.005535,0.002151,0.050891,0.006496,0.044138,0.003822,0.042841,0.001916,0.006972,0.010093,0.018095,0.002602,0.010655,Sneezing
0.151355,0.002668,1.978440,0.313186,0.250526,0.503212,0.002805,0.031700,-42.940921,-0.168766,-1.140104,-0.385296,0.018639,0.219183,0.161360,-0.147758,-0.163930,0.035396,-0.124718,0.054432,0.012353,0.002911,0.003180,0.004895,0.004839,0.004325,0.006993,0.044708,0.008650,0.016895,0.006429,0.004027,0.003693,0.017266,0.040357,0.006492,0.286096,0.052188,0.024574,0.343361,0.002892,0.037225,2.499007,0.397887,0.479443,0.230749,0.227500,0.153743,0.166522,0.141075,0.130690,0.197559,0.160153,0.141084,0.118332,0.002143,0.003025,0.006828,0.005575,0.004345,0.007809,0.012907,0.008398,0.018397,0.005710,0.003508,0.003646,0.005691,Sneezing
0.084228,0.004143,2.972858,0.187928,0.221956,0.683304,0.007304,0.114427,-31.731660,1.349758,0.249972,-0.310661,-0.172588,0.141881,-0.167980,-0.268092,-0.355923,-0.098982,0.118293,0.150878,0.070629,0.005857,0.002015,0.029057,0.006528,0.016177,0.054997,0.059230,0.003162,0.012801,0.006878,0.008699,0.001908,0.029207,0.047324,0.008045,0.386648,0.061465,0.047712,0.510040,0.007896,0.105188,3.536504,0.992582,0.475621,0.701941,0.295742,0.421793,0.325133,0.264467,0.258121,0.261163,0.254988,0.189195,0.236935,0.007067,0.001820,0.032743,0.005726,0.012523,0.057292,0.050842,0.004326,0.022622,0.006000,0.008556,0.001593,0.018482,Sneezing
0.072266,0.012864,2.927605,0.221782,0.238628,0.352649,0.010963,0.043058,-33.817777,2.171286,-0.201201,0.445222,-0.192002,0.253146,0.429264,-0.061257,0.279824,0.212133,-0.087299,0.137541,0.151355,0.008330,0.006287,0.020599,0.006289,0.093389,0.005298,0.014876,0.003172,0.005145,0.013710,0.015276,0.005975,0.033316,0.052160,0.024880,0.462275,0.109008,0.062520,0.327972,0.008582,0.037708,4.623296,0.820589,0.759781,0.397002,0.470926,0.272635,0.472426,0.281118,0.273337,0.282632,0.268912,0.342433,0.270377,0.012293,0.011832,0.029591,0.008430,0.045537,0.009647,0.018607,0.004543,0.008190,0.012206,0.013171,0.011454,0.010768,Sneezing
0.176441,0.012641,3.116499,0.402622,0.268174,0.793172,0.009973,0.035617,-37.838615,1.641392,0.426846,0.435167,0.005699,0.299592,0.224061,0.209128,0.309893,0.317700,0.211627,0.122804,0.117578,0.004787,0.006467,0.010820,0.003084,0.105388,0.006136,0.017117,0.001744,0.005087,0.008964,0.007643,0.004916,0.034386,0.108475,0.016280,0.147657,0.075688,0.061199,0.347265,0.010127,0.033804,4.141274,0.845447,0.441645,0.358791,0.434163,0.275584,0.312276,0.276161,0.195792,0.255360,0.208988,0.186324,0.200285,0.006839,0.017121,0.013943,0.003131,0.065529,0.013655,0.011304,0.002287,0.007362,0.013571,0.009406,0.009404,0.016416,Sneezing
0.344034,0.004039,3.106842,0.473782,0.256214,1.125880,0.005323,0.039383,-39.088882,1.433259,0.316710,0.559372,-0.055135,0.327856,0.357477,0.240710,0.215064,0.117211,0.081043,0.084243,0.116126,0.006016,0.004620,0.008012,0.003328,0.061967,0.002946,0.009525,0.000513,0.002857,0.010380,0.004613,0.002135,0.022035,0.052897,0.006631,0.245901,0.091205,0.043920,0.242974,0.003781,0.035097,4.221588,0.583088,0.375057,0.284324,0.376313,0.215907,0.235191,0.178598,0.164411,0.195966,0.226690,0.208299,0.195233,0.013656,0.011664,0.007094,0.004529,0.037674,0.004939,0.017120,0.000278,0.002683,0.016168,0.004447,0.003083,0.008958,Sneezing
0.177751,0.009296,3.098007,0.401128,0.283373,0.670331,0.007611,0.031278,-38.409318,1.677706,0.143106,0.531788,-0.118598,0.410465,0.392553,0.132785,0.240727,0.184843,0.084365,0.087562,0.113250,0.005439,0.001823,0.011557,0.007609,0.114577,0.002511,0.008570,0.001861,0.001963,0.006886,0.009612,0.004545,0.036287,0.114876,0.017583,0.160904,0.155560,0.061092,0.391277,0.006798,0.029261,5.657769,0.900964,0.706870,0.456692,0.511168,0.305764,0.205147,0.261006,0.265933,0.194052,0.204457,0.325670,0.227041,0.013132,0.002231,0.017986,0.012939,0.051676,0.004095,0.010766,0.002133,0.002370,0.010137,0.015754,0.008125,0.012154,Sneezing
0.120356,0.018755,2.973406,0.225354,0.231504,0.808322,0.007381,0.127709,-32.853399,0.159088,-0.416891,-0.210726,-0.376509,0.209393,-0.274466,-0.174130,0.511107,-0.104125,0.098434,0.164758,0.067431,0.014467,0.010763,0.012216,0.003860,0.012072,0.004907,0.029270,0.001500,0.004841,0.007229,0.011726,0.008347,0.014733,0.060580,0.034230,0.335654,0.094859,0.073224,0.605160,0.006474,0.089982,7.771595,1.045351,0.636383,1.059112,0.478112,0.795050,0.324896,0.374701,0.443534,0.307578,0.396943,0.208997,0.178747,0.013650,0.019673,0.017614,0.007868,0.016087,0.007995,0.052259,0.001702,0.006499,0.008107,0.017050,0.011012,0.013688,Sneezing
0.020587,0.005162,3.172733,0.060608,0.073380,0.359880,0.015818,0.020833,-43.602539,0.596384,0.200227,0.178159,-0.138253,0.083708,-0.002604,-0.060455,-0.010555,0.057574,-0.061465,0.013592,-0.090587,0.004453,0.000688,0.006987,0.001099,0.001967,0.001511,0.181144,0.000736,0.002641,0.007415,0.012010,0.001002,0.052041,0.016920,0.010189,0.166191,0.042890,0.054125,0.139399,0.061369,0.021604,4.307592,0.658753,0.350151,0.265474,0.189792,0.147996,0.129523,0.133810,0.103960,0.109911,0.111470,0.112984,0.103811,0.005977,0.000725,0.012986,0.001395,0.002062,0.001523,0.087100,0.001285,0.004620,0.007570,0.015938,0.001366,0.022674,Sneezing
0.049824,0.002905,2.743275,0.225036,0.276818,0.271565,0.008710,0.017494,-40.238502,2.063547,0.444743,0.337584,0.064977,0.090314,-0.036119,-0.054607,-0.039406,0.006824,-0.016567,-0.030332,-0.003018,0.003544,0.000793,0.112691,0.006062,0.007247,0.002273,0.189995,0.000373,0.001966,0.003919,0.013855,0.001765,0.064798,0.027473,0.008057,0.225051,0.031980,0.021297,0.175597,0.007185,0.022088,1.695588,0.266232,0.225578,0.224513,0.281792,0.143219,0.178822,0.163651,0.147596,0.156407,0.146944,0.131219,0.129713,0.002852,0.000952,0.073657,0.005462,0.005516,0.002134,0.076335,0.000412,0.002925,0.004106,0.015772,0.002994,0.016251,Sneezing
0.034716,0.005964,2.667097,0.197376,0.262612,0.168278,0.016932,0.009809,-39.119939,2.125451,0.174583,0.182687,0.052641,0.047444,-0.017382,0.036467,0.097403,0.105868,-0.041618,-0.001625,-0.032783,0.006442,0.003210,0.092047,0.002992,0.004717,0.001982,0.206884,0.000586,0.001513,0.003510,0.010681,0.003845,0.067361,0.020494,0.012869,0.315756,0.040479,0.033097,0.107089,0.022488,0.011542,3.470667,0.334152,0.360161,0.294684,0.270274,0.190437,0.185147,0.197981,0.182457,0.213940,0.169628,0.136989,0.167643,0.010274,0.006970,0.071104,0.003657,0.004501,0.003326,0.101551,0.000991,0.002694,0.004789,0.008058,0.008252,0.023977,Sneezing
0.117475,0.090064,2.913311,0.191342,0.190419,0.968303,0.009103,0.179804,-26.265723,1.112404,0.383190,0.441277,-0.725737,-0.346527,0.109725,-0.395404,-0.019240,0.214066,-0.093615,-0.134374,-0.080808,0.024812,0.003615,0.020208,0.008784,0.013348,0.006283,0.023571,0.001136,0.006575,0.028875,0.021327,0.009767,0.019047,0.124232,0.136360,0.475418,0.102704,0.020213,1.099984,0.006762,0.198688,4.764626,1.872720,0.521897,0.491478,0.655660,0.491589,0.356246,0.305269,0.472162,0.339576,0.319572,0.245825,0.208383,0.034970,0.006768,0.026906,0.011952,0.019895,0.006632,0.042768,0.001363,0.010541,0.032651,0.027151,0.022929,0.014680,Sneezing
0.024260,0.001134,0.914341,0.072123,0.078461,0.161199,0.001374,0.016706,-46.062038,0.523849,0.020304,0.136787,0.013719,0.065223,-0.049106,-0.011363,0.019293,-0.031982,0.003640,0.025741,0.046206,0.002255,0.000750,0.015117,0.002459,0.133165,0.003263,0.021812,0.000287,0.000652,0.002393,0.004216,0.000835,0.040432,0.016640,0.003051,0.372652,0.037981,0.037842,0.143174,0.001134,0.021394,2.231699,0.424220,0.095753,0.093607,0.162649,0.090288,0.065993,0.071673,0.071765,0.068835,0.054193,0.058252,0.054818,0.001664,0.000902,0.015115,0.003337,0.017570,0.004032,0.020946,0.000337,0.000511,0.002996,0.004340,0.000822,0.005330,Sneezing
0.075513,0.006453,2.903426,0.169273,0.199157,0.558680,0.007707,0.082505,-33.590544,1.117100,-0.236506,0.142003,-0.185884,0.399264,-0.108408,0.064032,0.040130,-0.009916,0.037755,0.211552,0.035180,0.004726,0.002804,0.040368,0.004879,0.042889,0.005976,0.048603,0.004972,0.007552,0.006512,0.023016,0.003652,0.025404,0.035459,0.013832,0.416939,0.045013,0.048114,0.427818,0.008960,0.071747,4.734038,0.909071,0.531663,0.384137,0.475314,0.274864,0.277977,0.277748,0.216875,0.228026,0.195661,0.266593,0.208294,0.004152,0.002843,0.048965,0.003897,0.036421,0.006976,0.043910,0.008380,0.013439,0.006655,0.026125,0.004095,0.015816,Sneezing
0.243911,0.006018,2.907742,0.354880,0.233617,0.981970,0.009840,0.102831,-37.503372,0.682666,0.159921,0.146375,0.001431,0.265231,0.175682,0.090269,0.101948,0.034726,0.008411,0.121101,0.034370,0.003319,0.000908,0.031511,0.003496,0.040170,0.002012,0.063565,0.003345,0.002849,0.003789,0.014241,0.002241,0.028114,0.158914,0.008268,0.468112,0.174037,0.051857,0.630841,0.008913,0.167214,5.880118,1.078715,0.630557,0.437818,0.312333,0.358865,0.278348,0.255072,0.246139,0.229497,0.237082,0.229350,0.224491,0.006476,0.001305,0.037459,0.005546,0.025089,0.002600,0.067819,0.007893,0.005427,0.006280,0.017523,0.003948,0.016540,Sneezing
0.018734,0.022607,3.244053,0.058938,0.072508,0.485906,0.010098,0.027722,-45.887754,0.240134,0.083829,0.040258,0.022644,0.051069,-0.032970,-0.014284,0.008239,-0.004658,-0.031020,0.024894,-0.032539,0.001397,0.000777,0.008117,0.002944,0.138486,0.000503,0.010060,0.000407,0.000376,0.001383,0.003238,0.000996,0.041990,0.017519,0.033317,0.072003,0.030608,0.029700,0.176764,0.033901,0.023990,2.259774,0.397591,0.168988,0.134596,0.095132,0.114507,0.097338,0.098709,0.067578,0.064001,0.087196,0.063219,0.062272,0.001770,0.001181,0.012785,0.005165,0.019666,0.000464,0.025658,0.000630,0.000369,0.001718,0.007055,0.001642,0.005915,Sneezing
0.040812,0.006976,3.193051,0.070739,0.066975,0.570522,0.004858,0.059192,-42.906583,0.219294,-0.071693,0.013453,-0.246033,-0.064655,-0.065511,0.081455,0.009295,0.016209,-0.030484,0.096289,-0.023651,0.002364,0.001143,0.006252,0.002316,0.112338,0.001656,0.035993,0.000519,0.001305,0.004730,0.003977,0.002120,0.039737,0.021788,0.017436,0.172567,0.026094,0.018001,0.200443,0.015351,0.040328,2.049157,0.240703,0.123090,0.151517,0.194404,0.124511,0.086318,0.085617,0.085760,0.070305,0.108651,0.132542,0.073588,0.002405,0.001149,0.006596,0.002002,0.015105,0.001873,0.037221,0.000577,0.001311,0.006241,0.003916,0.002071,0.009435,Sneezing
0.078230,0.003184,2.964597,0.193666,0.219921,0.708620,0.005801,0.077486,-38.585180,1.622765,0.154595,0.285034,0.036213,0.071281,-0.046692,0.021878,-0.002329,0.038514,0.018183,0.102959,0.058287,0.009519,0.002931,0.052260,0.008193,0.036545,0.007558,0.083843,0.002601,0.005297,0.007806,0.018157,0.004742,0.033276,0.036669,0.006062,0.286074,0.041013,0.035287,0.448311,0.005151,0.085032,3.306334,0.731130,0.479215,0.386780,0.328836,0.263014,0.265811,0.220265,0.213140,0.193723,0.219187,0.149163,0.192110,0.008515,0.003393,0.044583,0.010538,0.032348,0.009538,0.058208,0.004035,0.006327,0.007256,0.014239,0.006898,0.018858,Sneezing
0.016456,0.003603,3.067688,0.077503,0.105418,0.324854,0.007289,0.014927,-45.863193,0.762959,0.092849,0.222606,0.047780,0.050567,-0.011895,0.034428,0.045594,-0.009336,0.045404,0.028312,0.016606,0.001450,0.000529,0.016842,0.001056,0.129617,0.001061,0.045234,0.000255,0.001320,0.002586,0.004493,0.000609,0.045198,0.016127,0.010602,0.146953,0.044364,0.035302,0.167201,0.018311,0.021312,2.029563,0.344995,0.168100,0.131730,0.123484,0.101651,0.109995,0.090353,0.076362,0.090266,0.074783,0.071492,0.079014,0.001967,0.000846,0.027313,0.001596,0.032362,0.001825,0.038461,0.000386,0.002640,0.004089,0.006740,0.000977,0.009582,Sneezing
0.025730,0.007027,3.172729,0.083036,0.116825,0.352293,0.013460,0.028457,-40.742771,0.893799,-0.125927,0.017653,-0.324146,0.026356,0.080759,0.033236,-0.047663,0.026886,-0.004348,0.039891,0.043958,0.004258,0.003366,0.011685,0.004597,0.110285,0.006197,0.020155,0.001047,0.003503,0.003886,0.007245,0.001865,0.034682,0.017650,0.010614,0.145192,0.037742,0.036358,0.180251,0.031678,0.021656,2.522366,0.565841,0.255935,0.239113,0.198990,0.183153,0.205032,0.210275,0.157042,0.183146,0.158436,0.153651,0.110728,0.005324,0.004865,0.012913,0.005911,0.028277,0.009248,0.024207,0.001168,0.004382,0.005476,0.009360,0.002852,0.007461,Sneezing
0.059587,0.001997,3.163507,0.099959,0.091688,0.626424,0.006175,0.110953,-44.080211,0.497210,-0.056338,-0.019366,-0.067189,0.189038,0.183163,0.027882,-0.033859,-0.035789,-0.022688,0.045982,0.022511,0.003224,0.000911,0.006016,0.002924,0.110959,0.002652,0.013579,0.002406,0.001310,0.005913,0.005481,0.001792,0.033235,0.026531,0.005972,0.151704,0.041170,0.028449,0.256786,0.019747,0.063795,2.334537,0.352375,0.150757,0.227571,0.210712,0.121495,0.092713,0.111675,0.092862,0.077631,0.072165,0.078707,0.096413,0.002542,0.000744,0.006255,0.001779,0.016078,0.002840,0.019984,0.002362,0.000807,0.005667,0.007643,0.001984,0.004189,Sneezing
0.094832,0.002116,2.989005,0.183659,0.172997,0.855872,0.027384,0.127232,-38.489907,0.801108,-0.169260,0.008110,-0.091753,0.032264,0.022917,0.006627,0.177884,-0.016107,0.008918,-0.000087,0.020434,0.011521,0.004292,0.020237,0.003295,0.060537,0.004098,0.081792,0.001549,0.002708,0.003545,0.006316,0.003739,0.039235,0.078736,0.005216,0.399570,0.091939,0.061771,0.568257,0.066282,0.111493,3.589526,0.731257,0.531675,0.458426,0.342167,0.259622,0.240940,0.272369,0.267835,0.191450,0.171967,0.194051,0.176603,0.024213,0.008072,0.027121,0.005106,0.041757,0.009156,0.102374,0.002799,0.004772,0.004824,0.008824,0.007881,0.024667,Sneezing
0.037087,0.003879,3.153846,0.078729,0.106000,0.304387,0.007951,0.045408,-41.019521,0.757351,-0.532148,0.677962,0.301112,0.092163,-0.296216,-0.113988,-0.116876,-0.141505,-0.043712,0.139139,0.007611,0.013983,0.005596,0.015518,0.012045,0.062164,0.005114,0.013568,0.003027,0.003013,0.007688,0.008192,0.004703,0.022588,0.013413,0.009313,0.174625,0.025721,0.030020,0.085891,0.022633,0.013793,2.723221,0.382034,0.392994,0.317466,0.202746,0.141717,0.178608,0.137058,0.112789,0.137510,0.121208,0.115283,0.111996,0.011258,0.006705,0.012446,0.011030,0.019059,0.003319,0.010414,0.002570,0.002457,0.005762,0.005826,0.004854,0.006382,Sneezing
0.083153,0.003545,2.986847,0.158914,0.180792,0.635852,0.008646,0.108067,-33.356215,-0.240008,0.202577,-0.293556,-0.075977,0.154227,0.199922,-0.056230,0.032724,0.046405,0.160617,0.024703,0.025391,0.002114,0.001823,0.069239,0.003415,0.017036,0.003451,0.070743,0.004634,0.004113,0.003996,0.007290,0.002598,0.029759,0.049568,0.007356,0.294013,0.029432,0.039580,0.415113,0.009510,0.064519,4.954518,1.492110,0.651471,0.616060,0.366362,0.388392,0.305528,0.393223,0.421145,0.305910,0.252485,0.245289,0.188889,0.002370,0.003272,0.085295,0.004126,0.024728,0.005420,0.076881,0.010655,0.005771,0.006501,0.006970,0.003365,0.029074,Sneezing
0.064283,0.003499,2.804951,0.096169,0.078052,0.359806,0.012476,0.067613,-45.897774,0.078903,-0.052434,-0.086984,-0.067321,-0.024383,-0.027676,-0.028601,-0.070840,0.047837,0.013937,-0.000325,0.053489,0.001034,0.000359,0.005803,0.003173,0.117659,0.002238,0.015729,0.001067,0.001648,0.001977,0.001874,0.000624,0.036697,0.102422,0.006974,0.245954,0.134851,0.097332,0.313362,0.034951,0.089002,2.489128,0.523309,0.448630,0.260512,0.179152,0.212098,0.180051,0.196101,0.130091,0.131983,0.145011,0.117898,0.077572,0.001654,0.000601,0.014010,0.005564,0.042677,0.004798,0.036756,0.002629,0.002525,0.003782,0.003951,0.001168,0.011555,Sneezing
0.047518,0.001770,1.479045,0.111250,0.102280,0.413480,0.004756,0.082087,-45.513687,0.172697,0.027792,-0.067474,0.065802,-0.023817,-0.057789,0.077923,-0.040251,0.054568,-0.028311,-0.001360,0.056777,0.002954,0.000671,0.007611,0.001950,0.121171,0.000929,0.010551,0.000433,0.001055,0.000932,0.001837,0.001550,0.036059,0.026259,0.003647,0.299327,0.053004,0.038267,0.151181,0.006037,0.074358,2.290226,0.476639,0.212473,0.263185,0.197901,0.201458,0.158818,0.135513,0.122745,0.139134,0.142934,0.133655,0.087671,0.004585,0.000873,0.010561,0.004487,0.018467,0.001190,0.014588,0.000644,0.002781,0.001661,0.002958,0.002651,0.004537,Sneezing
0.140876,0.006362,2.975021,0.235166,0.227122,1.144548,0.004123,0.210980,-33.842495,1.112818,0.241677,-0.306624,-0.170804,0.233457,0.118073,0.023217,-0.124182,-0.004980,0.129955,-0.050411,0.050155,0.010557,0.002602,0.028845,0.008537,0.027789,0.011060,0.025618,0.002669,0.006702,0.010171,0.020716,0.004551,0.016518,0.049989,0.018644,0.376329,0.059217,0.042272,0.340551,0.005346,0.099400,4.653727,0.876829,0.426080,0.566746,0.453716,0.253107,0.278222,0.226719,0.264947,0.219331,0.200474,0.206099,0.177032,0.010963,0.002183,0.027294,0.006413,0.023716,0.012281,0.021689,0.002942,0.010546,0.009556,0.020496,0.006832,0.008736,Sneezing
0.017777,0.006133,3.028463,0.038801,0.044923,0.191644,0.004509,0.024283,-45.924023,0.208462,-0.078032,-0.000218,-0.002725,0.121800,-0.090549,-0.149074,-0.064126,0.057487,-0.048981,-0.058828,0.004574,0.001223,0.000451,0.001717,0.014109,0.134045,0.003055,0.002333,0.001189,0.003079,0.005775,0.002133,0.000417,0.041500,0.026941,0.012742,0.117420,0.033559,0.028004,0.144777,0.011529,0.026173,1.682134,0.476373,0.224929,0.149790,0.080703,0.124394,0.086518,0.136760,0.094347,0.099612,0.086276,0.072002,0.058016,0.002509,0.000645,0.002113,0.024747,0.012527,0.007185,0.005123,0.002164,0.004797,0.007207,0.003026,0.000485,0.004125,Sneezing
0.087553,0.008947,3.094907,0.209788,0.224420,0.651205,0.007500,0.118678,-33.374340,1.333122,-0.364355,0.086460,0.104969,0.089323,-0.116030,0.135228,-0.134964,0.035694,0.224757,0.073141,-0.040026,0.008553,0.005896,0.011535,0.005263,0.058936,0.008657,0.016248,0.006808,0.006059,0.008060,0.006827,0.003295,0.021550,0.046762,0.012810,0.267961,0.082367,0.061242,0.471067,0.007190,0.101559,4.862954,0.699524,0.816162,0.360159,0.360339,0.345455,0.323357,0.224381,0.307582,0.225950,0.264266,0.215302,0.214787,0.010586,0.008736,0.010885,0.004675,0.059550,0.011169,0.020797,0.011620,0.009148,0.012793,0.006868,0.003713,0.012480,Sneezing
