@RELATION svmSMtemp
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {Airplane,Breathing,Brushingteeth,Canopening,Carhorn,Cat,Chainsaw,Chirpingbirds,Churchbells,Clapping,Clockalarm,Clocktick,Coughing,Cow,Cracklingfire,Crickets,Crow,Cryingbaby,Dog,Door,Doorknock,Drinking,Engine,Fireworks,Footsteps,Frog,Glassbreaking,Handsaw,Helicopter,Hen,Insects,Keyboardtyping,Laughing,Mouseclick,Pig,Pouringwater,Rain,Rooster,Seawaves,Sheep,Siren,Sneezing,Snoring,Thunderstorm,Toiletflush,Train,Vacuumcleaner,Washingmachine,Waterdrops,Wind}

@DATA
0.174991,0.001744,2.368947,0.270996,0.246801,1.331808,0.004436,0.247214,-33.688098,-0.504630,-0.794191,0.759573,0.205069,-0.010924,-0.125682,-0.169725,0.192240,-0.139657,0.026387,0.000457,0.023509,0.010835,0.006299,0.013326,0.003668,0.011391,0.003519,0.011775,0.004854,0.004074,0.005657,0.006143,0.010102,0.009628,0.067135,0.003119,0.493154,0.060624,0.037130,0.649535,0.004040,0.182307,5.201351,1.661570,0.602682,0.382033,0.532608,0.518985,0.280439,0.240302,0.306718,0.247923,0.323054,0.243591,0.212175,0.009331,0.005928,0.021485,0.002885,0.020609,0.003836,0.024099,0.004810,0.003809,0.005136,0.006739,0.018534,0.010819,Clocktick
0.107010,0.001372,2.802781,0.220006,0.222557,0.848245,0.010418,0.151143,-35.982468,1.884115,0.522276,-0.019032,-0.561924,0.364125,0.068205,-0.367862,-0.254726,-0.110650,0.007533,-0.028525,-0.066576,0.015559,0.002258,0.059849,0.010858,0.022656,0.013548,0.066097,0.004339,0.007186,0.015541,0.016344,0.003333,0.031027,0.059154,0.004759,0.649459,0.062266,0.053619,0.571795,0.016144,0.130602,5.740840,0.749401,0.459329,0.546536,0.656842,0.408642,0.270388,0.315469,0.282905,0.287508,0.229531,0.325108,0.236336,0.019245,0.002563,0.078522,0.012915,0.020431,0.014303,0.074504,0.007321,0.011818,0.018655,0.013617,0.003876,0.026483,Clocktick
0.103997,0.004054,2.866555,0.192988,0.221581,0.818313,0.018602,0.168702,-31.952259,1.728402,0.148355,0.008552,0.371408,0.354974,0.283352,-0.111708,0.012152,0.010722,0.113134,-0.101048,0.181425,0.004269,0.000488,0.096318,0.003518,0.041838,0.011228,0.083834,0.003186,0.001222,0.005787,0.018328,0.000758,0.044740,0.062280,0.007991,0.411830,0.053826,0.043456,0.634345,0.017799,0.158970,3.498545,0.973278,0.625589,0.745672,0.441997,0.443092,0.652911,0.429138,0.334114,0.336104,0.338748,0.298906,0.305087,0.007557,0.000927,0.093887,0.003567,0.037264,0.018166,0.076470,0.006641,0.001888,0.009570,0.019980,0.000816,0.023536,Clocktick
0.029791,0.007237,2.899741,0.125145,0.201918,0.143920,0.021883,0.027722,-33.168859,2.624735,0.201318,0.631021,0.063891,0.051312,0.247717,0.385054,0.019014,0.216776,0.007654,0.115102,-0.062580,0.007787,0.005115,0.054383,0.007457,0.030436,0.004889,0.111388,0.001563,0.006385,0.012837,0.041397,0.003037,0.039992,0.025814,0.018295,0.373605,0.062060,0.071159,0.190365,0.029975,0.031014,5.718257,0.902779,0.563738,0.374656,0.527922,0.407689,0.249843,0.300083,0.311277,0.235902,0.226433,0.257611,0.194750,0.009621,0.009447,0.049418,0.008897,0.025547,0.007329,0.080462,0.002503,0.009486,0.014390,0.044991,0.005521,0.020884,Clocktick
0.114415,0.001585,3.027542,0.229135,0.229946,1.059373,0.004155,0.133975,-35.672675,0.237652,-0.266181,0.185151,-0.009779,-0.417837,-0.527769,-0.043153,0.033723,0.330411,-0.299309,0.240669,-0.270737,0.011217,0.003067,0.009104,0.008411,0.009207,0.004374,0.013172,0.005953,0.006267,0.016140,0.012489,0.012187,0.011629,0.032915,0.004619,0.357988,0.065060,0.063555,0.404307,0.003885,0.064568,3.983359,1.297325,0.754176,0.459557,0.519051,0.437612,0.290350,0.260892,0.397045,0.356009,0.365250,0.272236,0.251731,0.010630,0.003755,0.011466,0.008856,0.009797,0.006344,0.014604,0.007673,0.008475,0.019377,0.010807,0.013057,0.006302,Clocktick
0.087704,0.004144,2.873379,0.195041,0.263182,0.533196,0.005046,0.099156,-27.360894,1.606326,-0.546528,0.131391,-0.020488,0.038971,0.090390,-0.386781,-0.148793,0.055870,-0.013723,0.125455,-0.208523,0.005967,0.002772,0.020071,0.017226,0.020863,0.019613,0.026882,0.003524,0.012811,0.012729,0.013662,0.004028,0.013460,0.019484,0.007316,0.386413,0.041856,0.066558,0.325656,0.002436,0.062781,1.990074,0.785715,0.624082,0.362089,0.357889,0.383688,0.264292,0.242935,0.210203,0.259891,0.301608,0.294988,0.212176,0.006622,0.002176,0.015713,0.015224,0.017462,0.016867,0.020295,0.004299,0.011486,0.008272,0.010681,0.003391,0.004912,Clocktick
0.062976,0.003038,2.644481,0.145158,0.175105,0.587087,0.028710,0.082750,-33.438566,0.825466,1.171466,-0.014867,0.608166,0.230372,0.082219,0.142032,-0.166578,0.192175,-0.180149,0.110641,0.032538,0.008092,0.000586,0.089206,0.003645,0.021309,0.003339,0.139723,0.001112,0.002782,0.002935,0.015020,0.000714,0.051226,0.039762,0.009373,0.524471,0.038500,0.035066,0.466036,0.035565,0.076190,2.444662,1.309648,0.540020,0.407947,0.373184,0.284350,0.302863,0.252277,0.365215,0.289364,0.233432,0.228641,0.229309,0.013908,0.000823,0.090867,0.006397,0.019431,0.005456,0.125766,0.001775,0.006243,0.003201,0.016572,0.000985,0.034875,Clocktick
0.030576,0.004110,2.735879,0.177205,0.238716,0.250358,0.014340,0.036125,-30.257267,1.784853,0.522337,0.414160,0.217848,0.279969,0.066356,0.216064,0.078283,0.043537,0.032663,0.047251,0.064678,0.000893,0.000348,0.076144,0.000976,0.059885,0.000429,0.183417,0.000165,0.000257,0.000816,0.005994,0.000254,0.061743,0.033901,0.005672,0.252154,0.043291,0.029840,0.496135,0.012352,0.096780,2.179631,0.990593,0.242152,0.220331,0.174880,0.168528,0.212032,0.227698,0.135839,0.139328,0.123098,0.137035,0.145381,0.000827,0.000733,0.063234,0.001459,0.039405,0.000409,0.113485,0.000322,0.000234,0.000678,0.006793,0.000395,0.026653,Clocktick
0.077709,0.002658,2.520149,0.152316,0.169584,0.597312,0.008826,0.102877,-32.470032,1.359563,-0.332150,-0.085420,-0.235800,-0.121698,-0.711204,-0.294557,-0.154400,-0.575475,-0.086339,-0.045000,-0.245327,0.018046,0.010091,0.027501,0.016308,0.030915,0.023092,0.011776,0.003898,0.006331,0.006317,0.012372,0.006561,0.016457,0.041926,0.005926,0.592783,0.042302,0.038614,0.415768,0.005028,0.084235,4.939084,2.136257,0.708663,0.517132,0.319316,0.323260,0.363562,0.324814,0.356630,0.327532,0.234611,0.270850,0.180393,0.015670,0.009766,0.032172,0.018795,0.033320,0.026375,0.013701,0.007179,0.007433,0.007289,0.012359,0.006142,0.011081,Clocktick
0.364460,0.001033,3.113434,0.428362,0.292045,2.742847,0.000867,0.766044,-30.837092,0.851879,0.435503,0.550268,0.305594,0.228172,0.247948,0.037563,0.043183,0.082298,0.045489,-0.030453,-0.081051,0.004646,0.001333,0.014733,0.002512,0.015099,0.003656,0.012270,0.001748,0.002259,0.004329,0.024814,0.001782,0.008927,0.058942,0.003690,0.528378,0.069389,0.030365,0.444600,0.000759,0.181172,1.829152,0.516114,0.341751,0.165108,0.151072,0.311650,0.153865,0.160663,0.175866,0.161062,0.160878,0.141500,0.132404,0.003142,0.000574,0.009981,0.001135,0.009752,0.003517,0.005978,0.001799,0.001242,0.002737,0.013219,0.001179,0.003417,Clocktick
0.057164,0.004192,2.836666,0.190114,0.221191,0.532152,0.023730,0.084773,-30.385064,1.743506,0.354126,-0.245686,-0.171393,0.108707,0.420517,0.113523,0.178988,-0.151832,-0.144380,-0.004692,0.096273,0.002184,0.001776,0.040337,0.004508,0.071916,0.002552,0.104778,0.000331,0.001269,0.002747,0.012635,0.001053,0.042749,0.050762,0.006997,0.348712,0.052127,0.027845,0.673885,0.032611,0.138765,2.957604,0.629205,0.338150,0.569640,0.333871,0.235414,0.260356,0.182648,0.188034,0.243567,0.191384,0.176347,0.193439,0.002539,0.002644,0.040943,0.006199,0.053875,0.003397,0.092567,0.000462,0.001634,0.004748,0.015764,0.001464,0.021231,Clocktick
0.182264,0.001738,2.177801,0.248904,0.216047,1.518116,0.002420,0.274065,-30.050805,-0.765035,0.847134,0.207115,-0.054849,0.038237,-0.301393,-0.085680,-0.178601,0.046088,-0.174445,-0.021877,0.032908,0.004062,0.001722,0.012208,0.006559,0.004724,0.007718,0.007177,0.002296,0.005615,0.005367,0.007289,0.003259,0.004654,0.039758,0.003023,0.688890,0.055150,0.041865,0.375408,0.000907,0.157175,1.763408,1.345605,0.383635,0.222100,0.251207,0.195575,0.292757,0.163090,0.165344,0.207339,0.209632,0.181236,0.179572,0.005893,0.001341,0.011146,0.007293,0.004349,0.009456,0.006912,0.001455,0.003806,0.004276,0.007675,0.002052,0.003731,Clocktick
0.042169,0.001819,2.738485,0.169132,0.222783,0.249459,0.014165,0.026388,-30.722728,2.037593,0.442512,0.386078,0.255466,0.123836,0.164848,0.086030,0.037735,0.121084,-0.042989,0.037941,0.032713,0.003351,0.000586,0.080837,0.002887,0.049976,0.001695,0.158342,0.000622,0.001508,0.003138,0.017489,0.001197,0.054579,0.028455,0.003732,0.336854,0.029500,0.024302,0.363631,0.014192,0.056370,1.826378,1.256393,0.285744,0.179517,0.268454,0.201081,0.146942,0.155348,0.158157,0.193452,0.185791,0.145216,0.122827,0.003208,0.000827,0.068880,0.004243,0.039022,0.001778,0.096327,0.001590,0.001858,0.003035,0.016812,0.001137,0.024216,Clocktick
0.033090,0.001310,2.848188,0.146763,0.207893,0.270491,0.015954,0.050544,-31.374099,2.566182,0.320364,0.687109,0.189635,0.308485,0.315003,0.127344,-0.096103,0.100200,0.126980,0.052508,0.148639,0.002775,0.000348,0.120207,0.003179,0.042598,0.003732,0.113359,0.000620,0.000979,0.008327,0.019204,0.000583,0.051605,0.030362,0.003101,0.237093,0.055837,0.022349,0.514136,0.010199,0.109135,2.449554,0.819240,0.316013,0.229983,0.292384,0.159153,0.312486,0.183657,0.348463,0.170146,0.165692,0.192188,0.211824,0.002552,0.000326,0.089666,0.003668,0.031653,0.006783,0.068170,0.001122,0.000925,0.009147,0.019198,0.000490,0.021164,Clocktick
0.054315,0.001584,2.567769,0.195455,0.242735,0.522866,0.019880,0.144982,-36.521504,1.459554,-0.166741,0.632649,0.478458,0.317893,0.101958,0.377176,0.261727,0.153669,0.234826,0.173574,-0.058137,0.002907,0.001190,0.075473,0.006558,0.031327,0.001713,0.062402,0.000632,0.001324,0.006522,0.035621,0.006122,0.032643,0.060225,0.003343,0.558569,0.097465,0.026559,0.765111,0.016552,0.236191,6.402486,1.590898,1.186775,0.546250,0.375247,0.377419,0.388919,0.183323,0.231546,0.213714,0.198467,0.202474,0.171753,0.002511,0.001614,0.065221,0.011438,0.027959,0.002690,0.062025,0.001025,0.002137,0.006271,0.037443,0.012294,0.019790,Clocktick
0.110848,0.001323,3.078881,0.203672,0.208387,0.999943,0.002261,0.169301,-33.697700,1.352078,0.135297,0.187280,-0.008239,-0.016860,0.064803,0.021571,-0.101248,0.089397,-0.027263,-0.005825,-0.058972,0.021686,0.003530,0.026109,0.011696,0.022375,0.009567,0.028843,0.003163,0.007581,0.016685,0.025203,0.004969,0.013822,0.027178,0.004623,0.330925,0.011691,0.035602,0.322875,0.001051,0.056818,2.727737,1.049292,0.212002,0.259970,0.248638,0.186074,0.253944,0.155569,0.157738,0.211520,0.188321,0.144388,0.149354,0.019349,0.002728,0.017759,0.010931,0.016281,0.008538,0.016186,0.002639,0.005392,0.011446,0.015826,0.003711,0.005210,Clocktick
0.026720,0.010411,2.720687,0.152070,0.214913,0.303154,0.025850,0.066361,-30.178590,2.042943,0.102967,0.082474,0.016449,0.234300,0.223619,0.246765,0.077392,0.145945,-0.057022,0.055047,0.150368,0.001035,0.000538,0.042220,0.005465,0.050762,0.000946,0.226749,0.000422,0.000399,0.001272,0.004696,0.001171,0.067917,0.036414,0.015028,0.294521,0.066060,0.019821,0.610600,0.026516,0.152918,2.672753,0.755990,0.401469,0.493965,0.289650,0.206342,0.228437,0.217871,0.214959,0.191988,0.247894,0.164801,0.179457,0.000965,0.000895,0.042669,0.009994,0.038707,0.001137,0.132737,0.000757,0.000382,0.001254,0.004211,0.002306,0.032160,Clocktick
0.096720,0.000179,3.076047,0.154958,0.152579,1.036792,0.002110,0.147287,-36.101827,-0.060033,0.192148,0.879110,0.016603,0.343666,0.049730,-0.162751,-0.128021,0.109664,-0.021101,0.126804,0.017292,0.006537,0.003093,0.012660,0.005842,0.009287,0.004326,0.016414,0.003702,0.003950,0.010363,0.009794,0.003619,0.005802,0.010031,0.000755,0.478628,0.014367,0.014080,0.195836,0.000578,0.037026,2.403838,0.428506,0.306774,0.236992,0.278589,0.185465,0.292617,0.159266,0.228728,0.154644,0.145518,0.135835,0.149258,0.004858,0.001947,0.006818,0.003332,0.005223,0.002051,0.008662,0.002255,0.002008,0.006241,0.005000,0.002386,0.002105,Clocktick
0.067663,0.002859,2.838848,0.205016,0.245757,0.694930,0.011039,0.165163,-28.291283,1.829622,0.058302,0.859660,-0.184279,0.078875,0.486258,0.330900,0.022210,0.190478,0.121306,-0.277931,-0.128779,0.010732,0.003275,0.078827,0.003776,0.030365,0.004534,0.095315,0.000565,0.001550,0.005187,0.032875,0.000948,0.037976,0.050043,0.003895,0.300956,0.091075,0.038006,0.942370,0.005698,0.248271,2.068346,1.070771,0.258872,0.240385,0.357557,0.245720,0.216758,0.227619,0.193058,0.196100,0.153509,0.186836,0.185333,0.010825,0.003054,0.059503,0.002084,0.035111,0.003560,0.073609,0.000452,0.001208,0.004471,0.032386,0.000598,0.022154,Clocktick
0.057286,0.003848,2.880242,0.114502,0.139647,0.581428,0.005150,0.094881,-26.396253,0.994633,-0.074868,0.348854,0.290960,0.050945,-0.040791,0.270354,-0.265755,0.006290,0.114657,0.002202,-0.032679,0.018468,0.004473,0.052020,0.009944,0.016811,0.009123,0.022824,0.003177,0.005674,0.005379,0.025513,0.004282,0.017334,0.008463,0.005638,0.456316,0.008585,0.021205,0.185157,0.001632,0.019143,1.599638,0.671436,0.207004,0.189494,0.217441,0.205693,0.226434,0.185099,0.205516,0.161430,0.126459,0.143801,0.166527,0.015290,0.002949,0.031863,0.004504,0.009184,0.005126,0.013614,0.002203,0.003231,0.003834,0.019650,0.003214,0.008386,Clocktick
0.072754,0.017459,2.862596,0.153212,0.186153,0.748653,0.027618,0.106443,-32.111334,0.687467,0.635114,0.004503,-0.007569,-0.275832,-0.158967,0.103931,0.052089,0.247394,0.238762,-0.126504,0.122206,0.004229,0.002431,0.017244,0.003948,0.046639,0.006732,0.051729,0.000735,0.005699,0.005914,0.008321,0.004903,0.024186,0.044737,0.044923,0.495135,0.037599,0.036823,0.522264,0.043184,0.076480,3.886237,1.560195,0.678531,0.528121,0.530460,0.488889,0.445062,0.349733,0.307880,0.311040,0.289379,0.285914,0.318712,0.006837,0.003751,0.020900,0.005553,0.046339,0.014329,0.060407,0.000994,0.007118,0.008302,0.009491,0.009211,0.017245,Clocktick
0.050508,0.001395,2.500749,0.158918,0.216670,0.309916,0.006909,0.031579,-37.976347,2.002108,0.466341,0.802766,0.440867,0.191707,0.063520,0.173007,-0.043029,-0.103102,-0.043930,-0.027926,-0.005445,0.046591,0.002742,0.063949,0.007181,0.040242,0.004531,0.029512,0.000979,0.003128,0.014183,0.028185,0.001470,0.026808,0.039900,0.003759,0.362835,0.057986,0.059510,0.197406,0.003280,0.035906,6.611056,1.157721,0.702029,0.314180,0.308338,0.340812,0.287382,0.202224,0.248088,0.177601,0.198020,0.219469,0.204379,0.038240,0.004073,0.042448,0.006283,0.031518,0.005910,0.018034,0.001423,0.004533,0.013156,0.021633,0.001449,0.011653,Clocktick
0.007305,0.023739,2.747810,0.092219,0.179622,0.063797,0.057338,0.011034,-27.561206,2.511890,-0.014886,0.524404,0.092712,0.078679,-0.048064,0.022681,0.100842,0.151607,0.011816,-0.031908,0.059076,0.000942,0.000168,0.033391,0.001830,0.097492,0.000706,0.143228,0.000110,0.000292,0.001482,0.005929,0.000338,0.054887,0.010691,0.021168,0.315661,0.040822,0.034770,0.169727,0.056672,0.031473,1.331253,0.667755,0.300559,0.168059,0.170002,0.184920,0.151785,0.137234,0.163951,0.122189,0.134284,0.145312,0.161860,0.001189,0.000249,0.042338,0.002540,0.044951,0.000962,0.103942,0.000194,0.000362,0.001373,0.005834,0.000418,0.018552,Clocktick
0.003503,0.001528,3.122257,0.297646,0.300650,0.092200,0.028265,0.012368,-44.436670,0.037900,-0.053738,0.132882,0.046091,-0.000273,0.036431,-0.004326,0.028856,-0.002465,-0.002280,-0.002326,0.023483,0.001136,0.000942,0.003887,0.000541,0.148915,0.000528,0.003820,0.000481,0.000688,0.000780,0.002720,0.000695,0.041916,0.011119,0.005553,0.570402,0.113870,0.107943,0.168018,0.086223,0.036986,7.365276,0.364599,0.217917,0.361676,0.160764,0.121896,0.145329,0.093569,0.134720,0.119605,0.117058,0.087151,0.122406,0.003071,0.003106,0.013415,0.001522,0.046649,0.001499,0.012774,0.001544,0.002080,0.002268,0.009105,0.001971,0.011308,Clocktick
0.105672,0.003269,3.106972,0.171979,0.168910,1.039212,0.002258,0.172387,-30.092459,1.022454,0.081853,-0.002088,0.071649,0.089150,-0.439650,0.001083,0.018950,-0.057606,-0.051339,0.120057,-0.296682,0.037747,0.004262,0.011405,0.008181,0.013566,0.008277,0.015768,0.002684,0.006361,0.016107,0.013675,0.009296,0.011244,0.017890,0.008372,0.323364,0.009704,0.026966,0.203069,0.001124,0.030081,2.246523,1.027670,0.292438,0.366597,0.207032,0.327961,0.194232,0.226349,0.154319,0.178570,0.170883,0.141991,0.171019,0.022787,0.002363,0.007389,0.004879,0.009656,0.007464,0.008276,0.002109,0.004570,0.011901,0.009202,0.006047,0.005377,Clocktick
0.189687,0.001025,2.482519,0.315562,0.217992,1.567449,0.003183,0.392840,-32.034341,1.457400,0.343682,0.537266,0.262936,-0.185817,0.287243,-0.024715,0.182391,-0.154061,0.029159,-0.170264,0.057216,0.005086,0.001200,0.040092,0.006646,0.015392,0.002152,0.053476,0.001918,0.002535,0.006435,0.018623,0.001589,0.020394,0.060046,0.001875,0.887116,0.072214,0.022788,0.506869,0.001584,0.172963,0.361946,0.332363,0.234548,0.200989,0.247254,0.253569,0.230724,0.181144,0.206456,0.183767,0.195566,0.207437,0.195243,0.005669,0.001237,0.039713,0.007887,0.016419,0.002174,0.050888,0.001698,0.003269,0.005740,0.019577,0.001414,0.016110,Clocktick
0.124841,0.002369,2.843997,0.273225,0.279073,0.882641,0.006611,0.203367,-30.746914,1.929491,0.550187,0.298947,-0.148660,-0.038477,-0.378020,0.158410,-0.115850,-0.336714,-0.189161,0.026851,0.032038,0.018685,0.001956,0.058696,0.009385,0.049543,0.018826,0.056801,0.000696,0.005577,0.007314,0.023587,0.002396,0.031553,0.056732,0.005146,0.423786,0.060323,0.033876,0.558072,0.007271,0.189534,3.542160,0.841705,0.315913,0.263362,0.447140,0.269775,0.268790,0.253437,0.188197,0.300024,0.268140,0.243484,0.237257,0.015543,0.001528,0.044923,0.008222,0.064210,0.016840,0.057253,0.000637,0.005952,0.005648,0.020495,0.002367,0.017723,Clocktick
0.048997,0.001164,2.526258,0.153484,0.184135,0.599029,0.014037,0.160118,-32.149238,1.727883,-0.601137,0.249352,-0.416666,0.196168,0.067082,0.484597,0.165778,0.061962,0.159986,-0.153780,0.261930,0.008496,0.003124,0.079636,0.007359,0.013696,0.003494,0.103859,0.002407,0.003439,0.005791,0.015580,0.002923,0.037429,0.040872,0.001982,0.611673,0.073750,0.021862,0.743958,0.011261,0.197804,4.129126,1.711144,0.811880,0.379326,0.402603,0.366475,0.295663,0.283882,0.251875,0.338897,0.197085,0.227961,0.179330,0.010626,0.002758,0.077644,0.008157,0.012037,0.003525,0.093865,0.003160,0.003028,0.004958,0.013928,0.002849,0.028876,Clocktick
0.124594,0.003934,2.627519,0.188561,0.178042,1.188953,0.003024,0.163881,-29.621880,-0.929564,-0.464391,0.144421,-0.187935,0.222921,-0.691534,0.067769,-0.511061,-0.160460,0.090689,0.016083,-0.257308,0.006311,0.005431,0.011712,0.012009,0.014196,0.007753,0.005995,0.005413,0.004288,0.004694,0.002680,0.002608,0.006542,0.024875,0.005977,0.777898,0.024853,0.018322,0.240510,0.001098,0.083810,2.870759,1.271089,0.393515,0.268171,0.282216,0.323283,0.272970,0.349971,0.222402,0.215338,0.240387,0.195027,0.188780,0.005764,0.004694,0.009315,0.008164,0.012091,0.008373,0.005638,0.006858,0.004248,0.005399,0.002313,0.002634,0.004475,Clocktick
0.224691,0.001054,2.615154,0.295554,0.189647,1.918583,0.002772,0.409646,-32.912814,0.475199,-0.512844,-0.181417,0.073930,-0.623809,0.276850,-1.272027,0.023414,-0.113103,-0.029984,-0.504480,-0.221247,0.002336,0.001187,0.004491,0.011697,0.007331,0.003983,0.003945,0.003691,0.003257,0.010747,0.009013,0.001041,0.006260,0.058789,0.001885,0.829030,0.045412,0.019090,0.410666,0.001508,0.119311,0.866790,0.830882,0.589024,0.451546,0.349816,0.343624,0.349322,0.303967,0.351339,0.329946,0.314821,0.280479,0.243536,0.004868,0.001136,0.004448,0.016517,0.009726,0.004894,0.005589,0.004917,0.004674,0.013626,0.012426,0.000723,0.006105,Clocktick
0.110041,0.002546,2.526097,0.163380,0.158660,0.879482,0.006799,0.177414,-29.963625,0.461829,-1.340456,0.531515,-0.654706,0.356525,-0.553463,0.291128,-0.454701,0.237248,-0.147783,-0.409830,0.235966,0.005675,0.004553,0.006838,0.006238,0.008671,0.005865,0.005278,0.003025,0.005769,0.006943,0.006047,0.004042,0.003915,0.035197,0.004756,0.695720,0.029904,0.026253,0.411469,0.003273,0.070680,1.865706,1.224024,0.281880,0.279484,0.341130,0.271230,0.290547,0.307835,0.239528,0.231974,0.250005,0.188151,0.198874,0.006081,0.005639,0.007051,0.007232,0.007035,0.004811,0.005261,0.003144,0.005053,0.007009,0.006806,0.003687,0.002428,Clocktick
0.486656,0.000977,3.008267,0.503053,0.277605,1.542496,0.003431,0.570236,-42.575042,0.274006,-0.080041,0.058675,0.062041,0.076654,-0.093545,-0.028265,0.007901,-0.017124,0.025244,-0.052709,0.088042,0.001534,0.001041,0.006201,0.002080,0.043158,0.003407,0.009224,0.000984,0.001565,0.002359,0.002742,0.002891,0.014271,0.260675,0.003282,0.633840,0.151583,0.037909,0.591499,0.005201,0.311870,6.810633,0.589390,0.416669,0.229995,0.246659,0.203707,0.303470,0.213419,0.157428,0.161584,0.159544,0.186028,0.238013,0.003249,0.001710,0.012715,0.003970,0.045167,0.009097,0.021700,0.002198,0.003714,0.005261,0.005832,0.008956,0.012845,Clocktick
0.057187,0.004371,2.871510,0.170016,0.215848,0.317559,0.006758,0.056207,-34.306060,1.476297,-0.805004,0.503011,0.325153,0.172778,0.171403,0.174655,-0.052126,-0.024143,0.092739,0.054055,0.013175,0.006763,0.002495,0.140208,0.004070,0.011481,0.005570,0.094794,0.003539,0.002534,0.005140,0.031064,0.002087,0.050333,0.037370,0.013217,0.223365,0.050304,0.050254,0.315255,0.003592,0.068353,4.935291,1.247321,0.583217,0.287317,0.327491,0.177676,0.210242,0.186309,0.166806,0.145210,0.162631,0.168531,0.151973,0.006615,0.003302,0.107886,0.003646,0.009034,0.004667,0.073145,0.005629,0.002751,0.006363,0.032043,0.002131,0.029441,Clocktick
0.060966,0.002536,2.945055,0.170926,0.199850,0.642433,0.005411,0.087632,-36.582808,-0.388582,-0.220305,0.094402,0.872401,0.695408,0.337859,0.383678,0.254784,-0.194175,0.274493,0.446141,0.057614,0.003815,0.006141,0.067008,0.002120,0.007517,0.003017,0.104648,0.003886,0.001664,0.002537,0.012071,0.001659,0.034502,0.019214,0.008114,0.354087,0.070301,0.086199,0.268420,0.005327,0.053608,5.934411,1.425902,1.244666,0.461847,0.422114,0.348427,0.331193,0.268627,0.299042,0.313758,0.220453,0.208747,0.202478,0.004268,0.009547,0.052854,0.003114,0.007908,0.003919,0.100791,0.005670,0.002106,0.002844,0.015940,0.001705,0.028412,Clocktick
0.012868,0.020720,2.682154,0.110655,0.193972,0.074023,0.032014,0.008394,-28.142930,1.923634,0.250865,0.551250,0.052348,0.297134,0.217599,0.165022,0.127736,0.017801,0.055833,0.026765,0.031092,0.001304,0.000234,0.091585,0.000762,0.043028,0.000493,0.247716,0.000292,0.000418,0.000892,0.005497,0.000563,0.077894,0.012076,0.020164,0.280568,0.025530,0.026541,0.108420,0.025468,0.019076,1.977779,0.636010,0.198013,0.189726,0.248074,0.155720,0.228110,0.156614,0.147218,0.133739,0.127705,0.141816,0.127996,0.002044,0.000276,0.076917,0.000928,0.032935,0.000611,0.112858,0.000678,0.000632,0.000893,0.005455,0.001162,0.022783,Clocktick
