@RELATION svmSMSneezer
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {Sneezing,NotSneezing}

@DATA
0.025730,0.007027,3.172729,0.083036,0.116825,0.352293,0.013460,0.028457,-40.742771,0.893799,-0.125927,0.017653,-0.324146,0.026356,0.080759,0.033236,-0.047663,0.026886,-0.004348,0.039891,0.043958,0.004258,0.003366,0.011685,0.004597,0.110285,0.006197,0.020155,0.001047,0.003503,0.003886,0.007245,0.001865,0.034682,0.017650,0.010614,0.145192,0.037742,0.036358,0.180251,0.031678,0.021656,2.522366,0.565841,0.255935,0.239113,0.198990,0.183153,0.205032,0.210275,0.157042,0.183146,0.158436,0.153651,0.110728,0.005324,0.004865,0.012913,0.005911,0.028277,0.009248,0.024207,0.001168,0.004382,0.005476,0.009360,0.002852,0.007461,Sneezing
0.059587,0.001997,3.163507,0.099959,0.091688,0.626424,0.006175,0.110953,-44.080211,0.497210,-0.056338,-0.019366,-0.067189,0.189038,0.183163,0.027882,-0.033859,-0.035789,-0.022688,0.045982,0.022511,0.003224,0.000911,0.006016,0.002924,0.110959,0.002652,0.013579,0.002406,0.001310,0.005913,0.005481,0.001792,0.033235,0.026531,0.005972,0.151704,0.041170,0.028449,0.256786,0.019747,0.063795,2.334537,0.352375,0.150757,0.227571,0.210712,0.121495,0.092713,0.111675,0.092862,0.077631,0.072165,0.078707,0.096413,0.002542,0.000744,0.006255,0.001779,0.016078,0.002840,0.019984,0.002362,0.000807,0.005667,0.007643,0.001984,0.004189,Sneezing
0.094832,0.002116,2.989005,0.183659,0.172997,0.855872,0.027384,0.127232,-38.489907,0.801108,-0.169260,0.008110,-0.091753,0.032264,0.022917,0.006627,0.177884,-0.016107,0.008918,-0.000087,0.020434,0.011521,0.004292,0.020237,0.003295,0.060537,0.004098,0.081792,0.001549,0.002708,0.003545,0.006316,0.003739,0.039235,0.078736,0.005216,0.399570,0.091939,0.061771,0.568257,0.066282,0.111493,3.589526,0.731257,0.531675,0.458426,0.342167,0.259622,0.240940,0.272369,0.267835,0.191450,0.171967,0.194051,0.176603,0.024213,0.008072,0.027121,0.005106,0.041757,0.009156,0.102374,0.002799,0.004772,0.004824,0.008824,0.007881,0.024667,Sneezing
0.037087,0.003879,3.153846,0.078729,0.106000,0.304387,0.007951,0.045408,-41.019521,0.757351,-0.532148,0.677962,0.301112,0.092163,-0.296216,-0.113988,-0.116876,-0.141505,-0.043712,0.139139,0.007611,0.013983,0.005596,0.015518,0.012045,0.062164,0.005114,0.013568,0.003027,0.003013,0.007688,0.008192,0.004703,0.022588,0.013413,0.009313,0.174625,0.025721,0.030020,0.085891,0.022633,0.013793,2.723221,0.382034,0.392994,0.317466,0.202746,0.141717,0.178608,0.137058,0.112789,0.137510,0.121208,0.115283,0.111996,0.011258,0.006705,0.012446,0.011030,0.019059,0.003319,0.010414,0.002570,0.002457,0.005762,0.005826,0.004854,0.006382,Sneezing
0.083153,0.003545,2.986847,0.158914,0.180792,0.635852,0.008646,0.108067,-33.356215,-0.240008,0.202577,-0.293556,-0.075977,0.154227,0.199922,-0.056230,0.032724,0.046405,0.160617,0.024703,0.025391,0.002114,0.001823,0.069239,0.003415,0.017036,0.003451,0.070743,0.004634,0.004113,0.003996,0.007290,0.002598,0.029759,0.049568,0.007356,0.294013,0.029432,0.039580,0.415113,0.009510,0.064519,4.954518,1.492110,0.651471,0.616060,0.366362,0.388392,0.305528,0.393223,0.421145,0.305910,0.252485,0.245289,0.188889,0.002370,0.003272,0.085295,0.004126,0.024728,0.005420,0.076881,0.010655,0.005771,0.006501,0.006970,0.003365,0.029074,Sneezing
0.064283,0.003499,2.804951,0.096169,0.078052,0.359806,0.012476,0.067613,-45.897774,0.078903,-0.052434,-0.086984,-0.067321,-0.024383,-0.027676,-0.028601,-0.070840,0.047837,0.013937,-0.000325,0.053489,0.001034,0.000359,0.005803,0.003173,0.117659,0.002238,0.015729,0.001067,0.001648,0.001977,0.001874,0.000624,0.036697,0.102422,0.006974,0.245954,0.134851,0.097332,0.313362,0.034951,0.089002,2.489128,0.523309,0.448630,0.260512,0.179152,0.212098,0.180051,0.196101,0.130091,0.131983,0.145011,0.117898,0.077572,0.001654,0.000601,0.014010,0.005564,0.042677,0.004798,0.036756,0.002629,0.002525,0.003782,0.003951,0.001168,0.011555,Sneezing
0.047518,0.001770,1.479045,0.111250,0.102280,0.413480,0.004756,0.082087,-45.513687,0.172697,0.027792,-0.067474,0.065802,-0.023817,-0.057789,0.077923,-0.040251,0.054568,-0.028311,-0.001360,0.056777,0.002954,0.000671,0.007611,0.001950,0.121171,0.000929,0.010551,0.000433,0.001055,0.000932,0.001837,0.001550,0.036059,0.026259,0.003647,0.299327,0.053004,0.038267,0.151181,0.006037,0.074358,2.290226,0.476639,0.212473,0.263185,0.197901,0.201458,0.158818,0.135513,0.122745,0.139134,0.142934,0.133655,0.087671,0.004585,0.000873,0.010561,0.004487,0.018467,0.001190,0.014588,0.000644,0.002781,0.001661,0.002958,0.002651,0.004537,Sneezing
0.140876,0.006362,2.975021,0.235166,0.227122,1.144548,0.004123,0.210980,-33.842495,1.112818,0.241677,-0.306624,-0.170804,0.233457,0.118073,0.023217,-0.124182,-0.004980,0.129955,-0.050411,0.050155,0.010557,0.002602,0.028845,0.008537,0.027789,0.011060,0.025618,0.002669,0.006702,0.010171,0.020716,0.004551,0.016518,0.049989,0.018644,0.376329,0.059217,0.042272,0.340551,0.005346,0.099400,4.653727,0.876829,0.426080,0.566746,0.453716,0.253107,0.278222,0.226719,0.264947,0.219331,0.200474,0.206099,0.177032,0.010963,0.002183,0.027294,0.006413,0.023716,0.012281,0.021689,0.002942,0.010546,0.009556,0.020496,0.006832,0.008736,Sneezing
0.017777,0.006133,3.028463,0.038801,0.044923,0.191644,0.004509,0.024283,-45.924023,0.208462,-0.078032,-0.000218,-0.002725,0.121800,-0.090549,-0.149074,-0.064126,0.057487,-0.048981,-0.058828,0.004574,0.001223,0.000451,0.001717,0.014109,0.134045,0.003055,0.002333,0.001189,0.003079,0.005775,0.002133,0.000417,0.041500,0.026941,0.012742,0.117420,0.033559,0.028004,0.144777,0.011529,0.026173,1.682134,0.476373,0.224929,0.149790,0.080703,0.124394,0.086518,0.136760,0.094347,0.099612,0.086276,0.072002,0.058016,0.002509,0.000645,0.002113,0.024747,0.012527,0.007185,0.005123,0.002164,0.004797,0.007207,0.003026,0.000485,0.004125,Sneezing
0.017182,0.002815,3.187540,0.027494,0.027642,0.589341,0.006495,0.023657,-46.174953,-0.012868,-0.062168,-0.021515,-0.001708,-0.016163,0.029541,-0.071432,-0.030720,0.019723,-0.014448,0.065877,-0.014957,0.001233,0.000730,0.002134,0.000733,0.138022,0.001861,0.005019,0.002134,0.001710,0.001055,0.001363,0.001033,0.039745,0.009319,0.004116,0.131039,0.012047,0.010991,0.052138,0.021398,0.009527,1.589782,0.180703,0.146604,0.141574,0.094268,0.073011,0.099670,0.114929,0.116300,0.058423,0.048991,0.056432,0.049833,0.001354,0.000900,0.003394,0.000782,0.009385,0.002251,0.005682,0.003028,0.002272,0.001035,0.001330,0.001419,0.002463,NotSneezing
0.009487,0.001264,3.203693,0.021824,0.025227,0.228641,0.010390,0.010408,-47.763616,0.218172,-0.072310,-0.074062,0.063008,0.026064,0.000309,0.005754,0.023988,0.007447,-0.040592,0.017748,0.010397,0.001684,0.000838,0.004559,0.000728,0.148972,0.001115,0.008081,0.000750,0.000784,0.001363,0.001571,0.002903,0.043530,0.012753,0.002936,0.146764,0.021809,0.021922,0.093612,0.038004,0.016415,2.291594,0.195052,0.133680,0.090409,0.084183,0.053391,0.052315,0.071295,0.063795,0.048217,0.047863,0.043206,0.035919,0.001933,0.001287,0.007465,0.001201,0.013485,0.001866,0.012560,0.001642,0.001323,0.002419,0.001637,0.006732,0.003320,NotSneezing
0.012505,0.003797,3.134510,0.045948,0.067409,0.341929,0.008342,0.013521,-42.762142,0.804252,0.142507,0.140366,-0.054916,0.220370,0.027603,-0.034295,-0.020342,-0.027583,-0.020632,-0.070233,-0.007518,0.004823,0.000701,0.022303,0.004666,0.120157,0.002947,0.026096,0.000826,0.000853,0.008179,0.009366,0.001209,0.042740,0.010628,0.005709,0.219919,0.020538,0.025957,0.073195,0.020175,0.011653,2.582768,0.419381,0.175715,0.143191,0.125383,0.116008,0.097602,0.104968,0.081547,0.077406,0.091039,0.073348,0.108680,0.005339,0.000738,0.024828,0.004911,0.021580,0.004398,0.029282,0.001055,0.001060,0.011465,0.009833,0.001680,0.007236,NotSneezing
0.025771,0.057384,3.023139,0.090503,0.164361,0.035618,0.021824,0.027913,-25.453299,2.086577,-1.104218,-0.443598,0.054221,1.032021,0.232520,-0.312471,-0.313973,-0.175501,0.497916,0.185859,-0.040703,0.001398,0.000515,0.039669,0.002519,0.011481,0.039715,0.094245,0.024656,0.006105,0.006952,0.006995,0.001505,0.040663,0.005856,0.065214,0.169805,0.021066,0.031598,0.019645,0.018607,0.004467,1.578609,0.372955,0.415095,0.441085,0.307996,0.270747,0.284748,0.256145,0.235310,0.291174,0.298340,0.290837,0.159904,0.001584,0.000413,0.050492,0.003504,0.013688,0.056614,0.079796,0.038119,0.011901,0.012283,0.010955,0.002642,0.020865,NotSneezing
0.035481,0.058747,3.063725,0.086099,0.152933,0.032640,0.013651,0.040653,-24.548499,1.641903,-1.187902,0.547725,0.841464,0.265561,-0.331348,0.219342,-0.058747,-0.181600,0.257870,0.084671,0.035943,0.014219,0.011559,0.081185,0.009849,0.006822,0.008620,0.033402,0.007414,0.005393,0.006193,0.009513,0.010643,0.032371,0.003897,0.026133,0.120854,0.018539,0.028172,0.014168,0.006568,0.002511,0.488745,0.277680,0.235063,0.296068,0.267938,0.297354,0.304015,0.263115,0.311912,0.364251,0.350397,0.245332,0.121728,0.020242,0.018429,0.058811,0.013166,0.007458,0.011571,0.019996,0.012018,0.005716,0.007545,0.009167,0.021653,0.013810,NotSneezing
0.066007,0.002664,2.696558,0.141054,0.175774,0.521190,0.010799,0.090109,-33.098934,1.797374,-0.490111,0.072607,0.318793,0.019716,0.075230,0.068716,0.160020,0.130348,-0.104751,0.105257,-0.034830,0.010744,0.006803,0.022379,0.006224,0.031520,0.009723,0.030333,0.003730,0.008724,0.022178,0.020385,0.006889,0.017864,0.043203,0.005047,0.713748,0.049034,0.045263,0.447543,0.024518,0.088471,5.886817,0.957184,0.861582,0.360798,0.420715,0.316698,0.304851,0.263077,0.267856,0.222442,0.217167,0.211373,0.170377,0.009118,0.007652,0.016811,0.005999,0.035648,0.008381,0.027277,0.005210,0.011120,0.018606,0.016183,0.007892,0.010487,NotSneezing
0.054188,0.006182,2.988482,0.134195,0.156693,0.603575,0.010814,0.073639,-36.162870,1.242706,0.261762,0.014415,-0.169925,0.240795,0.203016,0.290149,0.107939,-0.081983,0.003601,-0.021735,0.048989,0.011034,0.005026,0.025641,0.005236,0.076572,0.004783,0.032397,0.001524,0.002552,0.011084,0.012543,0.002901,0.029518,0.021906,0.010562,0.397850,0.035407,0.042594,0.267042,0.027794,0.041629,3.954249,0.639955,0.397890,0.362386,0.335541,0.282412,0.256218,0.242735,0.259766,0.181092,0.200437,0.154594,0.148990,0.012357,0.006930,0.022019,0.004840,0.028220,0.006014,0.032710,0.003337,0.002612,0.011776,0.014169,0.003642,0.009012,NotSneezing
0.026103,0.002686,2.973893,0.116586,0.169364,0.206883,0.047929,0.033240,-36.192907,1.323927,-0.095676,0.255459,0.091119,-0.010765,0.205279,0.148957,0.164036,-0.019940,-0.040044,0.040068,-0.047179,0.002613,0.001131,0.018801,0.002039,0.101233,0.001811,0.092714,0.000656,0.000763,0.001844,0.004857,0.001154,0.046423,0.030841,0.004193,0.270643,0.030455,0.021851,0.270205,0.059489,0.053634,3.572953,0.694027,0.446563,0.311647,0.205969,0.236095,0.211277,0.123625,0.167611,0.161056,0.151737,0.153405,0.158527,0.003691,0.002482,0.019909,0.003302,0.045865,0.002846,0.092880,0.001149,0.001000,0.002490,0.004914,0.001643,0.019226,NotSneezing
0.028076,0.066329,3.201708,0.080819,0.140343,0.021432,0.007766,0.035699,-24.360489,1.698833,-2.360474,-0.738269,-0.621880,0.557945,0.460908,-0.074563,-0.596484,-0.010150,0.318242,-0.097558,-0.066754,0.003870,0.004167,0.007412,0.006962,0.011832,0.116247,0.006055,0.005880,0.033306,0.002376,0.002848,0.002372,0.039403,0.002265,0.012028,0.048563,0.024473,0.040667,0.013466,0.004978,0.005628,0.636917,0.558600,0.389665,0.268985,0.299875,0.330163,0.295512,0.253101,0.292339,0.244539,0.237187,0.190398,0.141520,0.005158,0.004733,0.007925,0.007042,0.013850,0.033080,0.009196,0.007452,0.024355,0.003267,0.004815,0.003594,0.008445,NotSneezing
0.039868,0.106570,3.138064,0.096620,0.116468,0.312872,0.008610,0.057586,-33.650172,0.482827,-0.589205,-0.067085,-0.119252,0.354667,-0.011193,0.030505,0.040548,0.086518,0.040320,-0.044963,0.001623,0.004251,0.002628,0.051064,0.003062,0.064352,0.003017,0.050884,0.006141,0.006407,0.004372,0.006798,0.005595,0.041383,0.023857,0.124447,0.195794,0.030258,0.032793,0.228550,0.016291,0.043723,4.093233,0.692922,0.397844,0.386115,0.316018,0.256804,0.316309,0.238309,0.188700,0.166462,0.172933,0.144277,0.159322,0.006428,0.004301,0.066906,0.006268,0.017651,0.003942,0.063700,0.009635,0.011224,0.005521,0.008883,0.008788,0.019591,NotSneezing
0.113598,0.011462,2.824619,0.199036,0.196693,0.865349,0.008163,0.160064,-30.593797,1.062422,-0.147168,0.315948,0.017992,0.523381,0.018181,-0.503355,0.316617,0.032509,0.105905,0.029416,-0.067030,0.007024,0.003693,0.006748,0.006044,0.044152,0.006451,0.014126,0.006285,0.009750,0.014749,0.010401,0.007437,0.019499,0.055826,0.015459,0.604661,0.051225,0.027383,0.617604,0.006856,0.119974,4.311408,0.897143,0.607384,0.561924,0.479790,0.383230,0.405726,0.427432,0.424171,0.272212,0.296539,0.272833,0.229847,0.009382,0.006390,0.009065,0.013011,0.050499,0.009601,0.018088,0.009082,0.015432,0.020305,0.014234,0.010471,0.013592,NotSneezing
0.063153,0.189005,3.147293,0.135545,0.161491,0.204517,0.044329,0.069492,-24.976839,-0.826137,-0.996335,1.130781,-0.119573,-0.051666,0.312913,-0.075113,0.149053,-0.052535,0.033867,0.138813,-0.093486,0.005273,0.006720,0.005099,0.006176,0.005875,0.005326,0.005617,0.004473,0.004559,0.006003,0.005691,0.008995,0.015937,0.009426,0.132213,0.167378,0.023253,0.031539,0.155750,0.033725,0.020029,1.421215,0.538585,0.454801,0.350890,0.436535,0.388686,0.542616,0.381751,0.405964,0.489074,0.368299,0.227048,0.180477,0.013472,0.013944,0.013351,0.015361,0.016511,0.015908,0.014869,0.013180,0.013366,0.018270,0.015843,0.026761,0.018197,NotSneezing
0.057509,0.186338,3.026089,0.106208,0.135881,0.105804,0.018226,0.068448,-22.700909,-1.181936,-1.835157,1.029470,0.071699,0.370751,0.126735,-0.409880,0.173399,0.161280,0.014791,0.146776,-0.233900,0.004502,0.002584,0.001925,0.010136,0.003802,0.003327,0.001834,0.002575,0.035383,0.007630,0.007003,0.006466,0.012851,0.010394,0.065219,0.110893,0.016228,0.026326,0.028241,0.008220,0.011795,0.914190,0.665098,0.691396,0.680073,0.644484,0.533311,0.515740,0.420815,0.309443,0.280701,0.214530,0.171497,0.160163,0.004255,0.002953,0.001959,0.013486,0.004262,0.003702,0.001458,0.002477,0.035412,0.009155,0.007586,0.007048,0.008873,NotSneezing
0.057151,0.181631,3.000166,0.111925,0.145850,0.115672,0.022724,0.065753,-22.830875,-1.102819,-1.807339,0.941400,0.133941,0.247453,0.188895,-0.343672,0.188735,0.172325,-0.008477,0.140766,-0.272517,0.004011,0.002946,0.003934,0.006705,0.006377,0.004192,0.001851,0.002138,0.029393,0.011898,0.010513,0.005841,0.011986,0.011747,0.061142,0.085879,0.019068,0.029143,0.052620,0.014271,0.011111,1.393810,0.825841,0.820463,0.836098,0.650325,0.515124,0.565628,0.345674,0.371957,0.262229,0.220511,0.167047,0.142919,0.004229,0.003061,0.004595,0.007988,0.010924,0.005554,0.001731,0.001372,0.029895,0.011593,0.012798,0.006311,0.007251,NotSneezing
0.053489,0.213256,3.138961,0.120648,0.155195,0.148720,0.038668,0.061189,-23.859661,-0.361972,-1.430042,0.568649,0.138545,0.236880,0.040500,-0.199029,0.197890,0.059294,-0.022159,0.117052,-0.110500,0.006472,0.005649,0.006668,0.007246,0.004403,0.003179,0.002289,0.002881,0.025846,0.011292,0.010454,0.008509,0.021062,0.008615,0.118026,0.124848,0.024894,0.035468,0.099779,0.026854,0.014948,1.332981,0.685709,0.457183,0.401984,0.445158,0.419049,0.454350,0.364087,0.387102,0.430285,0.376630,0.269949,0.176381,0.018158,0.012667,0.015848,0.015954,0.011207,0.006769,0.003779,0.005878,0.035709,0.024928,0.024686,0.020725,0.018514,NotSneezing
0.060014,0.194098,3.143635,0.116922,0.143066,0.170614,0.019772,0.069093,-23.074563,-1.118643,-1.826439,1.114277,0.054132,0.064799,0.266230,-0.204528,0.011944,0.007466,0.094423,0.194222,-0.227355,0.005389,0.006008,0.003922,0.008044,0.005637,0.007114,0.005717,0.004396,0.021381,0.005351,0.005412,0.010465,0.013566,0.009244,0.067504,0.088047,0.020135,0.030099,0.068912,0.013245,0.012047,1.047146,0.623833,0.608249,0.554511,0.589643,0.468893,0.395415,0.389340,0.335213,0.274768,0.314363,0.210541,0.160657,0.005624,0.006251,0.005717,0.013381,0.012782,0.014166,0.011852,0.008641,0.033822,0.006977,0.005190,0.013364,0.012317,NotSneezing
0.051779,0.021137,2.913851,0.138043,0.178791,0.205148,0.075072,0.029319,-35.699202,1.586296,-1.641534,-0.166727,-0.271018,-0.148380,-0.173248,0.269086,0.394077,0.070771,-0.103430,-0.236253,0.059926,0.015927,0.019589,0.011735,0.006483,0.042167,0.003459,0.007128,0.001559,0.003976,0.008839,0.016730,0.016466,0.022505,0.055085,0.038532,0.469067,0.109466,0.092901,0.230548,0.174345,0.019662,9.977762,0.867579,1.064789,0.389809,0.511306,0.257440,0.226973,0.298302,0.301943,0.226905,0.244433,0.271542,0.182376,0.016734,0.024120,0.014055,0.010004,0.057537,0.004598,0.010136,0.002271,0.005409,0.012002,0.020525,0.020703,0.012979,NotSneezing
0.085762,0.016412,2.842669,0.143853,0.142520,0.718677,0.007414,0.127151,-30.294158,-1.115726,-1.424573,0.324711,0.595557,-0.288771,-0.185609,0.219469,-0.082698,-0.204874,0.167211,-0.063914,-0.007245,0.008102,0.007278,0.013118,0.016963,0.008100,0.004746,0.003632,0.001711,0.002069,0.005595,0.006164,0.007040,0.010324,0.046579,0.027041,0.437147,0.048861,0.037358,0.445526,0.005164,0.071702,4.889352,1.148714,0.665994,0.384346,0.405043,0.381809,0.342485,0.287148,0.306245,0.249617,0.325163,0.279565,0.203016,0.010125,0.009705,0.013876,0.015743,0.008182,0.005630,0.003425,0.001899,0.002181,0.008220,0.007752,0.014403,0.006640,NotSneezing
0.032976,0.009435,2.985012,0.120604,0.182840,0.085363,0.017632,0.033539,-31.002941,1.608772,-1.268534,0.039843,-0.193729,0.488682,0.316617,0.066700,-0.080513,-0.273016,0.117927,0.161634,-0.204929,0.003871,0.004082,0.023709,0.006779,0.063769,0.017662,0.049411,0.007734,0.002342,0.003721,0.004682,0.002207,0.029031,0.018089,0.017501,0.318188,0.034654,0.040895,0.064144,0.020879,0.021673,3.693829,0.707382,0.651838,0.344881,0.413978,0.266285,0.223550,0.156749,0.220030,0.206901,0.226516,0.178647,0.207105,0.004686,0.004961,0.025161,0.008960,0.048784,0.020504,0.049779,0.010569,0.002181,0.004089,0.005127,0.002410,0.013272,NotSneezing
0.024428,0.051265,2.854036,0.083411,0.147966,0.048675,0.018690,0.034691,-25.771031,2.136259,-1.307100,0.003050,-0.383286,0.016864,-0.008140,0.306445,0.202637,0.150776,-0.013822,0.081290,0.303664,0.015354,0.009218,0.067879,0.004994,0.012223,0.012013,0.093166,0.004818,0.004965,0.007133,0.016498,0.014211,0.039971,0.010705,0.072219,0.333298,0.023723,0.037252,0.039918,0.013083,0.018416,3.233537,0.870651,0.866706,0.385048,0.478345,0.323819,0.406141,0.301217,0.312200,0.345958,0.271351,0.310653,0.270756,0.021088,0.011128,0.078931,0.006146,0.012341,0.018017,0.097269,0.008752,0.006136,0.009208,0.013443,0.020444,0.026212,NotSneezing
0.008870,0.007068,3.176328,0.055215,0.090909,0.305219,0.014785,0.005635,-45.057405,0.733913,-0.225174,0.116698,0.096472,0.091614,0.037465,0.005396,0.010824,-0.004483,0.035575,0.041626,0.005087,0.001533,0.000694,0.012098,0.000810,0.138064,0.001215,0.026174,0.001551,0.002337,0.001770,0.002606,0.000896,0.044435,0.009482,0.012552,0.141015,0.037963,0.039681,0.073655,0.041686,0.004218,1.937475,0.327122,0.364782,0.126569,0.082642,0.097271,0.076968,0.077656,0.057442,0.050811,0.058727,0.047666,0.054539,0.002315,0.001124,0.021947,0.000858,0.016008,0.001686,0.030876,0.003189,0.002870,0.002775,0.003063,0.001054,0.006482,NotSneezing
0.010018,0.045057,3.176710,0.061764,0.102295,0.298620,0.023667,0.014047,-43.167714,0.682832,-0.299264,0.068942,0.033442,0.021146,0.020803,0.065036,0.084201,0.088075,-0.064526,0.014994,0.053451,0.002924,0.003607,0.015875,0.001762,0.124681,0.000930,0.010259,0.000915,0.001585,0.002220,0.005470,0.006833,0.039926,0.004911,0.042232,0.189338,0.027690,0.037001,0.074822,0.041053,0.006061,2.263137,0.351443,0.323609,0.143679,0.135362,0.085052,0.094675,0.103831,0.102760,0.086252,0.078335,0.082818,0.076202,0.002448,0.003938,0.022632,0.001636,0.018212,0.001012,0.025744,0.000722,0.001280,0.002475,0.007042,0.006304,0.004940,NotSneezing
0.025163,0.016352,3.059399,0.077768,0.149628,0.023421,0.011765,0.035417,-28.765428,2.852453,-1.927839,-0.138733,-0.238409,-0.166318,0.078612,0.220171,0.186775,0.157227,-0.263359,-0.129964,0.141515,0.017803,0.011622,0.029760,0.014443,0.033473,0.005726,0.032935,0.004388,0.007178,0.006970,0.017528,0.015169,0.021369,0.005737,0.032657,0.213039,0.020035,0.029898,0.015750,0.007970,0.006940,3.178078,0.612653,0.662042,0.588878,0.317310,0.217262,0.197976,0.213847,0.234797,0.204428,0.213623,0.191508,0.161836,0.014124,0.011487,0.025314,0.012468,0.037022,0.005996,0.035507,0.003831,0.008001,0.006047,0.013415,0.015944,0.010085,NotSneezing
0.029324,0.009621,3.081104,0.079138,0.147726,0.028171,0.010699,0.040109,-30.247106,2.655961,-1.848832,0.115665,-0.105014,-0.086837,-0.012729,0.275143,0.084278,-0.031247,-0.234193,0.091597,0.098436,0.014013,0.010865,0.030642,0.016437,0.030093,0.007585,0.041297,0.003413,0.005800,0.010507,0.016400,0.008478,0.019824,0.007140,0.021490,0.176012,0.016424,0.027317,0.012721,0.007201,0.006856,2.690441,0.729550,0.622040,0.303478,0.276917,0.228276,0.200873,0.330396,0.216054,0.220680,0.187647,0.179073,0.182647,0.011188,0.012589,0.018965,0.013421,0.026702,0.005705,0.044243,0.003529,0.004807,0.010933,0.012828,0.011083,0.009059,NotSneezing
0.046289,0.043475,3.231159,0.101355,0.140884,0.201307,0.002976,0.058285,-23.130287,0.960778,-1.038347,0.966521,0.254841,0.194016,0.193199,0.112072,-0.058816,0.662484,0.618421,0.218518,-0.120393,0.002187,0.002277,0.097961,0.005758,0.008703,0.008573,0.021628,0.005760,0.007303,0.004104,0.020059,0.003839,0.028975,0.005846,0.009334,0.044574,0.014388,0.024147,0.053956,0.000952,0.007981,0.376486,0.250897,0.235821,0.221867,0.238890,0.220170,0.212624,0.213231,0.175051,0.233618,0.177571,0.181308,0.172722,0.001877,0.003291,0.034624,0.008834,0.008050,0.010524,0.013540,0.006029,0.005428,0.003636,0.013848,0.002299,0.008937,NotSneezing
0.054147,0.045032,3.223050,0.100126,0.133590,0.251234,0.032302,0.061652,-27.380523,1.005394,-0.263253,1.181346,0.077551,0.231024,0.626250,0.145501,0.199174,0.045791,0.075860,0.128972,0.153088,0.001321,0.002631,0.047665,0.004708,0.023146,0.006639,0.013770,0.006211,0.006876,0.004144,0.014466,0.005632,0.025826,0.011487,0.041803,0.082797,0.025314,0.038419,0.164276,0.052019,0.026885,3.008120,0.455109,0.468076,0.412344,0.427486,0.347409,0.304455,0.390106,0.360246,0.298899,0.385941,0.274392,0.192422,0.001591,0.008182,0.037850,0.011922,0.026056,0.020161,0.018956,0.021611,0.020261,0.009287,0.017220,0.015640,0.014753,NotSneezing
